"","IsCanceled","LeadTime","ArrivalDateYear","ArrivalDateMonth","ArrivalDateWeekNumber","ArrivalDateDayOfMonth","StaysInWeekendNights","StaysInWeekNights","Adults","Children","Babies","Meal","Country","MarketSegment","DistributionChannel","IsRepeatedGuest","PreviousCancellations","PreviousBookingsNotCanceled","ReservedRoomType","AssignedRoomType","BookingChanges","DepositType","Agent","Company","DaysInWaitingList","CustomerType","ADR","RequiredCarParkingSpaces","TotalOfSpecialRequests","ReservationStatus","ReservationStatusDate","ID"
"117679",0,168,2017,"July",28,11,0,4,3,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",143.55,0,0,"Check-Out",2017-07-15,"resort"
"117680",0,159,2017,"July",27,8,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","314","NULL",0,"Transient",90.51,0,1,"Check-Out",2017-07-15,"resort"
"117681",0,42,2017,"July",28,11,0,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","I",0,"No Deposit","240","NULL",0,"Transient",184,0,2,"Check-Out",2017-07-15,"resort"
"117682",0,0,2017,"July",28,14,0,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","I",0,"No Deposit","241","NULL",0,"Transient",142,1,1,"Check-Out",2017-07-15,"resort"
"117683",0,130,2017,"July",28,9,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","243","NULL",0,"Transient",151.5,0,0,"Check-Out",2017-07-16,"resort"
"117684",0,312,2017,"July",27,2,4,10,2,1,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","243","NULL",0,"Contract",131.06,0,1,"Check-Out",2017-07-16,"resort"
"117685",0,312,2017,"July",27,2,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","243","NULL",0,"Contract",104.85,0,1,"Check-Out",2017-07-16,"resort"
"117686",0,152,2017,"July",28,13,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient-Party",160.67,0,2,"Check-Out",2017-07-16,"resort"
"117687",0,135,2017,"July",28,9,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",121.5,0,0,"Check-Out",2017-07-16,"resort"
"117688",0,155,2017,"July",28,15,0,1,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","NULL","251",0,"Transient",143,0,0,"Check-Out",2017-07-16,"resort"
"117689",0,13,2017,"July",28,12,0,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","314","NULL",0,"Transient",172.15,0,1,"Check-Out",2017-07-16,"resort"
"117690",0,89,2017,"July",28,13,0,3,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","242","NULL",0,"Transient",201.67,0,1,"Check-Out",2017-07-16,"resort"
"117691",0,152,2017,"July",28,13,0,3,2,1,0,"BB","BRA","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient-Party",188.67,0,1,"Check-Out",2017-07-16,"resort"
"117692",0,63,2017,"July",28,10,1,5,2,0,0,"HB","ESP","Direct","Direct",0,0,0,"F","F",1,"No Deposit","250","NULL",0,"Transient",276.83,1,1,"Check-Out",2017-07-16,"resort"
"117693",0,140,2017,"July",28,10,1,5,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",197.83,0,1,"Check-Out",2017-07-16,"resort"
"117694",0,132,2017,"July",28,10,1,5,2,1,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","15","NULL",0,"Transient",164.4,0,1,"Check-Out",2017-07-16,"resort"
"117695",0,155,2017,"July",28,9,2,5,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",178.43,0,0,"Check-Out",2017-07-16,"resort"
"117696",0,0,2017,"July",28,14,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",157.5,0,1,"Check-Out",2017-07-16,"resort"
"117697",0,195,2017,"July",28,9,2,5,2,2,0,"BB","IRL","Online TA","TA/TO",0,0,0,"G","G",1,"No Deposit","240","NULL",0,"Transient",234.29,0,0,"Check-Out",2017-07-16,"resort"
"117698",0,1,2017,"July",28,13,0,3,2,0,0,"HB","BEL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",213.67,0,1,"Check-Out",2017-07-16,"resort"
"117699",0,25,2017,"July",28,14,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",215,0,1,"Check-Out",2017-07-16,"resort"
"117700",0,27,2017,"July",28,13,0,3,3,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240","NULL",0,"Transient",222,0,0,"Check-Out",2017-07-16,"resort"
"117701",0,5,2017,"July",28,15,0,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",171,0,1,"Check-Out",2017-07-16,"resort"
"117702",0,0,2017,"July",28,15,0,1,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",155,0,0,"Check-Out",2017-07-16,"resort"
"117703",0,23,2017,"July",28,13,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",184,1,2,"Check-Out",2017-07-16,"resort"
"117704",0,18,2017,"July",28,13,0,3,2,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",166,0,1,"Check-Out",2017-07-16,"resort"
"117705",0,93,2017,"July",28,9,2,5,2,0,0,"BB","ROU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","11","NULL",0,"Transient",123,0,0,"Check-Out",2017-07-16,"resort"
"117706",0,5,2017,"July",28,14,0,2,2,2,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","G",1,"No Deposit","240","NULL",0,"Transient",284,1,1,"Check-Out",2017-07-16,"resort"
"117707",0,112,2017,"July",28,12,0,4,3,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",164.02,0,0,"Check-Out",2017-07-16,"resort"
"117708",0,104,2017,"July",28,12,0,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",121.5,0,0,"Check-Out",2017-07-16,"resort"
"117709",0,0,2017,"July",28,15,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",123.5,0,0,"Check-Out",2017-07-16,"resort"
"117710",0,2,2017,"July",28,14,0,2,2,1,0,"BB","GBR","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","241","NULL",0,"Transient",172.9,1,1,"Check-Out",2017-07-16,"resort"
"117711",0,91,2017,"July",28,11,0,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",135,0,0,"Check-Out",2017-07-16,"resort"
"117712",0,150,2017,"July",27,8,2,6,2,1,0,"Undefined","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","250","NULL",0,"Transient",223,0,2,"Check-Out",2017-07-16,"resort"
"117713",0,349,2017,"July",28,9,2,5,2,2,0,"BB","NOR","Online TA","TA/TO",0,0,0,"G","G",2,"No Deposit","240","NULL",0,"Transient",206.86,0,1,"Check-Out",2017-07-16,"resort"
"117714",0,66,2017,"July",28,12,0,4,2,2,0,"BB","SWE","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","242","NULL",0,"Transient",292.75,1,1,"Check-Out",2017-07-16,"resort"
"117715",0,152,2017,"July",28,13,0,3,2,2,0,"BB","BRA","Online TA","TA/TO",0,0,0,"C","C",1,"No Deposit","240","NULL",0,"Transient-Party",200.67,0,1,"Check-Out",2017-07-16,"resort"
"117716",0,145,2017,"July",28,12,0,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",125.44,0,1,"Check-Out",2017-07-16,"resort"
"117717",0,1,2017,"July",28,13,0,3,2,0,1,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",186.33,1,2,"Check-Out",2017-07-16,"resort"
"117718",0,39,2017,"July",28,13,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",184,0,1,"Check-Out",2017-07-16,"resort"
"117719",0,0,2017,"July",28,15,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"A","E",1,"No Deposit","NULL","NULL",0,"Transient-Party",195,0,0,"Check-Out",2017-07-16,"resort"
"117720",0,0,2017,"July",28,15,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"A","E",1,"No Deposit","NULL","NULL",0,"Transient-Party",195,0,0,"Check-Out",2017-07-16,"resort"
"117721",0,27,2017,"July",28,14,0,2,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",180,0,2,"Check-Out",2017-07-16,"resort"
"117722",0,0,2017,"July",28,15,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"A","A",1,"No Deposit","NULL","NULL",0,"Transient",155,0,0,"Check-Out",2017-07-16,"resort"
"117723",0,145,2017,"July",29,16,2,5,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"E","E",1,"No Deposit","NULL","NULL",0,"Transient",147.6,0,2,"Check-Out",2017-07-23,"resort"
"117724",0,9,2017,"July",28,14,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","240","NULL",0,"Transient",157.5,0,1,"Check-Out",2017-07-16,"resort"
"117725",0,0,2017,"July",28,15,0,1,2,1,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",147.7,0,1,"Check-Out",2017-07-16,"resort"
"117726",0,0,2017,"July",28,15,0,1,2,0,0,"BB","GBR","Direct","Direct",0,0,0,"A","E",1,"No Deposit","NULL","NULL",0,"Transient-Party",195,0,0,"Check-Out",2017-07-16,"resort"
"117727",0,0,2017,"July",29,16,0,0,2,0,0,"BB","GBR","Direct","Direct",1,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out",2017-07-16,"resort"
"117728",0,0,2017,"July",28,15,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",230,0,0,"Check-Out",2017-07-16,"resort"
"117729",0,195,2017,"July",29,17,1,4,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",241.6,0,2,"Check-Out",2017-07-22,"resort"
"117730",0,206,2017,"July",28,10,2,5,2,0,0,"HB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",180,0,2,"Check-Out",2017-07-17,"resort"
"117731",0,151,2017,"July",28,10,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","40","40",0,"Contract",163.4,0,0,"Check-Out",2017-07-17,"resort"
"117732",0,136,2017,"July",28,10,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",181.43,0,2,"Check-Out",2017-07-17,"resort"
"117733",0,0,2017,"July",28,14,1,2,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",186.67,1,0,"Check-Out",2017-07-17,"resort"
"117734",0,139,2017,"July",28,10,2,5,2,0,1,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",107.71,0,3,"Check-Out",2017-07-17,"resort"
"117735",0,129,2017,"July",28,10,2,5,2,2,0,"HB","PRT","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250","NULL",0,"Transient",222.93,1,0,"Check-Out",2017-07-17,"resort"
"117736",0,120,2017,"July",28,10,2,5,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",1,"No Deposit","240","NULL",0,"Transient",202,0,1,"Check-Out",2017-07-17,"resort"
"117737",0,43,2017,"July",28,12,1,4,3,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",3,"No Deposit","240","NULL",0,"Transient",224,0,1,"Check-Out",2017-07-17,"resort"
"117738",0,41,2017,"July",28,12,1,4,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",206,0,0,"Check-Out",2017-07-17,"resort"
"117739",0,4,2017,"July",29,17,1,1,2,0,0,"HB","PRT","Direct","TA/TO",0,0,0,"D","F",0,"No Deposit","NULL","NULL",0,"Transient",207,0,0,"Check-Out",2017-07-19,"resort"
"117740",0,0,2017,"July",29,16,1,0,3,0,0,"BB","USA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",160,0,0,"Check-Out",2017-07-17,"resort"
"117741",0,104,2017,"July",28,11,1,5,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",203,0,1,"Check-Out",2017-07-17,"resort"
"117742",0,3,2017,"July",28,15,1,1,2,2,0,"BB","BEL","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",207,0,1,"Check-Out",2017-07-17,"resort"
"117743",0,0,2017,"July",28,15,1,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",1,"No Deposit","NULL","NULL",0,"Transient",184,0,1,"Check-Out",2017-07-17,"resort"
"117744",0,103,2017,"July",28,13,1,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",2,"No Deposit","241","NULL",0,"Transient",188.4,0,1,"Check-Out",2017-07-17,"resort"
"117745",0,180,2017,"July",28,14,1,2,2,2,0,"BB","BEL","Direct","Direct",0,0,0,"G","G",0,"No Deposit","250","NULL",0,"Transient",230,1,1,"Check-Out",2017-07-17,"resort"
"117746",0,235,2017,"July",27,3,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","243","NULL",0,"Contract",106.85,0,0,"Check-Out",2017-07-17,"resort"
"117747",0,224,2017,"July",27,3,4,10,2,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","177","NULL",0,"Transient",135.9,0,0,"Check-Out",2017-07-17,"resort"
"117748",0,2,2017,"July",28,14,1,2,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",213.33,0,1,"Check-Out",2017-07-17,"resort"
"117749",0,33,2017,"July",29,17,1,5,2,2,0,"BB","BEL","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",292.5,0,1,"Check-Out",2017-07-23,"resort"
"117750",0,46,2017,"July",28,13,1,3,2,2,0,"BB","SWE","Online TA","TA/TO",0,0,0,"H","H",1,"No Deposit","240","NULL",0,"Transient",285,0,0,"Check-Out",2017-07-17,"resort"
"117751",0,110,2017,"July",28,10,2,5,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",200,0,1,"Check-Out",2017-07-17,"resort"
"117752",0,3,2017,"July",28,14,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",170,0,2,"Check-Out",2017-07-17,"resort"
"117753",0,3,2017,"July",27,6,3,8,2,0,0,"SC","CHE","Direct","Direct",0,0,0,"F","I",8,"No Deposit","NULL","NULL",0,"Transient",0,0,2,"Check-Out",2017-07-17,"resort"
"117754",0,127,2017,"July",28,11,2,5,2,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","479","NULL",0,"Transient",160.69,0,1,"Check-Out",2017-07-18,"resort"
"117755",0,110,2017,"July",28,11,2,5,2,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","479","NULL",0,"Transient",153.2,0,1,"Check-Out",2017-07-18,"resort"
"117756",0,212,2017,"July",28,9,4,5,2,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"E","E",1,"No Deposit","479","NULL",0,"Transient",160.4,0,1,"Check-Out",2017-07-18,"resort"
"117757",0,110,2017,"July",28,11,2,5,2,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","479","NULL",0,"Transient",133.85,0,1,"Check-Out",2017-07-18,"resort"
"117758",0,0,2017,"July",29,17,1,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",183,0,1,"Check-Out",2017-07-18,"resort"
"117759",0,160,2017,"July",28,11,2,5,2,0,0,"HB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",174.86,0,1,"Check-Out",2017-07-18,"resort"
"117760",0,114,2017,"July",28,11,2,5,3,0,0,"BB","BEL","Direct","Direct",0,0,0,"E","F",0,"No Deposit","250","NULL",0,"Transient",211.5,0,1,"Check-Out",2017-07-18,"resort"
"117761",0,0,2017,"July",28,15,2,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",168,0,0,"Check-Out",2017-07-18,"resort"
"117762",0,0,2017,"July",28,15,2,1,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",205.33,0,0,"Check-Out",2017-07-18,"resort"
"117763",0,151,2017,"July",28,11,2,5,2,0,0,"HB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",188.86,0,2,"Check-Out",2017-07-18,"resort"
"117764",0,118,2017,"July",27,4,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",123.5,0,0,"Check-Out",2017-07-18,"resort"
"117765",0,63,2017,"July",28,14,2,2,2,1,0,"BB","CN","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",221.25,0,2,"Check-Out",2017-07-18,"resort"
"117766",0,3,2017,"July",28,11,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","241","NULL",0,"Transient",132.8,0,1,"Check-Out",2017-07-18,"resort"
"117767",0,3,2017,"July",28,13,2,3,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",271,1,0,"Check-Out",2017-07-18,"resort"
"117768",0,57,2017,"July",28,12,2,4,2,1,0,"BB","SWE","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","241","NULL",0,"Transient",182,0,2,"Check-Out",2017-07-18,"resort"
"117769",0,241,2017,"July",27,4,4,10,2,2,0,"BB","IRL","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",219.43,0,1,"Check-Out",2017-07-18,"resort"
"117770",0,184,2017,"July",27,4,4,10,2,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",116.6,0,1,"Check-Out",2017-07-18,"resort"
"117771",0,62,2017,"July",28,11,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240","NULL",0,"Transient",248.29,0,2,"Check-Out",2017-07-18,"resort"
"117772",0,33,2017,"July",28,11,2,5,2,0,0,"BB","USA","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",241.86,1,0,"Check-Out",2017-07-18,"resort"
"117773",0,152,2017,"July",28,11,2,5,2,0,0,"HB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient-Party",208.86,1,2,"Check-Out",2017-07-18,"resort"
"117774",0,152,2017,"July",28,11,2,5,2,0,0,"HB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient-Party",194.86,0,2,"Check-Out",2017-07-18,"resort"
"117775",0,27,2017,"July",28,14,2,2,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",164.25,0,1,"Check-Out",2017-07-18,"resort"
"117776",0,82,2017,"July",28,12,2,4,3,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","175","NULL",0,"Transient",220.4,0,0,"Check-Out",2017-07-18,"resort"
"117777",0,2,2017,"July",28,15,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",194,1,1,"Check-Out",2017-07-18,"resort"
"117778",0,1,2017,"July",29,17,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",179,0,2,"Check-Out",2017-07-18,"resort"
"117779",0,0,2017,"July",29,18,0,0,2,0,0,"BB","PRT","Direct","Direct",1,0,0,"A","G",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out",2017-07-18,"resort"
"117780",0,106,2017,"July",29,17,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",2,"No Deposit","240","NULL",0,"Transient",259,0,2,"Check-Out",2017-07-18,"resort"
"117781",0,0,2017,"July",29,18,0,0,2,0,0,"SC","PRT","Direct","Direct",1,0,0,"G","G",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out",2017-07-18,"resort"
"117782",0,0,2017,"July",29,17,1,0,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",154,0,0,"Check-Out",2017-07-18,"resort"
"117783",0,1,2017,"July",29,19,0,0,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient-Party",0,0,1,"Check-Out",2017-07-19,"resort"
"117784",0,1,2017,"July",29,19,0,2,1,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",3,"No Deposit","240","NULL",0,"Transient-Party",159,0,1,"Check-Out",2017-07-21,"resort"
"117785",0,126,2017,"July",28,12,2,5,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"D","D",0,"No Deposit","250","NULL",0,"Transient",184.86,0,2,"Check-Out",2017-07-19,"resort"
"117786",0,96,2017,"July",28,12,2,5,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",216.14,0,1,"Check-Out",2017-07-19,"resort"
"117787",0,8,2017,"July",28,15,2,2,2,0,0,"HB","LUX","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",247,0,1,"Check-Out",2017-07-19,"resort"
"117788",0,12,2017,"July",28,12,2,5,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",172.14,0,0,"Check-Out",2017-07-19,"resort"
"117789",0,11,2017,"July",28,12,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",136.71,0,0,"Check-Out",2017-07-19,"resort"
"117790",0,156,2017,"July",28,12,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",104.85,0,0,"Check-Out",2017-07-19,"resort"
"117791",0,159,2017,"July",28,9,4,6,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",106.85,0,0,"Check-Out",2017-07-19,"resort"
"117792",0,153,2017,"July",28,9,4,6,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",104.85,0,0,"Check-Out",2017-07-19,"resort"
"117793",0,152,2017,"July",29,16,2,1,2,2,0,"BB","LUX","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",214,1,2,"Check-Out",2017-07-19,"resort"
"117794",0,39,2017,"July",28,15,2,2,1,1,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","242","NULL",0,"Transient",204.16,0,1,"Check-Out",2017-07-19,"resort"
"117795",0,39,2017,"July",28,15,2,2,2,1,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","242","NULL",0,"Transient",220.16,1,1,"Check-Out",2017-07-19,"resort"
"117796",0,5,2017,"July",28,13,2,4,3,0,0,"BB","BEL","Direct","Direct",0,0,0,"D","D",0,"No Deposit","250","NULL",0,"Transient",212.88,1,1,"Check-Out",2017-07-19,"resort"
"117797",0,0,2017,"July",29,18,0,1,2,2,0,"BB","BRA","Direct","Direct",0,0,0,"G","G",0,"No Deposit","NULL","NULL",0,"Transient",155,0,0,"Check-Out",2017-07-19,"resort"
"117798",0,25,2017,"July",28,13,2,4,2,0,0,"BB","ITA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient",166.25,0,2,"Check-Out",2017-07-19,"resort"
"117799",0,80,2017,"July",29,17,1,1,3,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","B",2,"No Deposit","241","NULL",0,"Transient",221.6,0,2,"Check-Out",2017-07-19,"resort"
"117800",0,80,2017,"July",29,17,1,1,2,0,0,"HB","BRA","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","241","NULL",0,"Transient",203.6,0,2,"Check-Out",2017-07-19,"resort"
"117801",0,185,2017,"July",28,11,2,6,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","175","NULL",0,"Transient",135.36,0,1,"Check-Out",2017-07-19,"resort"
"117802",0,90,2017,"July",28,12,2,5,1,2,0,"BB","BRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","242","NULL",0,"Transient",250,1,2,"Check-Out",2017-07-19,"resort"
"117803",0,90,2017,"July",28,12,2,5,1,1,1,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","242","NULL",0,"Transient",224.16,0,3,"Check-Out",2017-07-19,"resort"
"117804",0,283,2017,"July",28,12,2,5,2,0,0,"BB","RUS","Online TA","TA/TO",0,0,0,"A","F",0,"No Deposit","240","NULL",0,"Transient",166.24,0,1,"Check-Out",2017-07-19,"resort"
"117805",0,124,2017,"July",29,16,2,1,2,1,0,"BB","CN","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","241","NULL",0,"Transient",174,0,2,"Check-Out",2017-07-19,"resort"
"117806",0,202,2017,"July",28,11,2,6,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",190,0,2,"Check-Out",2017-07-19,"resort"
